staff_id,first_name,last_name,full_name,gender,age,contact_number,role,department,specialization,qualification,years_experience,shift,hospital_id,hospital_name,city,governorate,on_leave
bc690192-8187-449d-bfb7-4ce4659804f0,Seif,Younis,"Seif, Younis",Male,-48,01025665079,Doctor,Internal Medicine,Nurse,MD,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
835c869b-3719-4ccd-8c0e-345f366f7a62,Mokhtar,Zakaria,"Mokhtar, Zakaria",Male,-31,01116444651,Doctor,Internal Medicine,General Practitioner,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
c3819263-7e71-474b-8571-0dc75d221adb,Mostafa,Ibrahim,"Mostafa, Ibrahim",Male,-47,01087314730,Doctor,Internal Medicine,Internist,MD,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
bef9cef7-177a-4609-a2bf-b88e2dc9a739,Ziyad,Khaled,"Ziyad, Khaled",Male,20,01097215057,Doctor,General Surgery,Surgical Nurse,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
413b280d-a0ed-4786-a334-4931e8da2b44,Sondos,El-Masry,"Sondos, El-Masry",Female,17,01567184347,Doctor,General Surgery,Anesthesiologist,MD,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
9f9563ee-f18b-435f-9586-17ce6b745912,Amira,Arafa,"Amira, Arafa",Female,-43,01276701906,Doctor,General Surgery,Anesthesiologist,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
aa6188de-54a6-46fc-b3af-6eb3d41012ec,Shaimaa,Naguib,"Shaimaa, Naguib",Female,-54,01189261890,Doctor,General Surgery,Surgeon,"MD, Surgery Residency",0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
a2855c59-5e44-4527-bd52-00c28e4940ee,Hanady,Abdel Monem,"Hanady, Abdel Monem",Female,-47,01064610295,Doctor,General Surgery,Technician,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
8d3656d2-4a96-4176-a58c-785fb5b3fa64,Abdelrahman,Hisham,"Abdelrahman, Hisham",Male,-46,01089721846,Doctor,General Surgery,Surgical Nurse,MD,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
057e1409-0e54-4220-a51c-f5b853b24eee,Hanady,Shawky,"Hanady, Shawky",Female,7,01569491022,Doctor,Pediatrics,Pediatric Nurse,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
d50ab8ee-c8e2-485e-ae44-9081654f7753,Hesham,Abdallah,"Hesham, Abdallah",Female,-46,01518025247,Doctor,Pediatrics,Pediatric Nurse,MD,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
57596dc8-c9c1-4a77-b7a6-53d43adecdfd,Tarek,Abu Bakr,"Tarek, Abu Bakr",Male,-52,01581419150,Doctor,Pediatrics,Technician,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,True
dcea1d34-a83c-4cc6-a087-85c5e2955887,Abeer,Hassan,"Abeer, Hassan",Female,-71,01594825282,Doctor,Pediatrics,Technician,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
737f0782-3784-42a1-ae4d-fc41263aba1a,Shimaa,Gaber,"Shimaa, Gaber",Female,13,01114429101,Doctor,Gynecology & Obstetrics,Gynecologist,"MD, OB/GYN Residency",0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
c3cedfe8-6936-4de2-bc7a-971fa63d2438,Hibah,Fouad,"Hibah, Fouad",Female,14,01283574734,Doctor,Gynecology & Obstetrics,Gynecologist,"MD, OB/GYN Residency",0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
38bfef5a-9853-4933-a90f-361d6acd5f05,Hannah,Dawoud,"Hannah, Dawoud",Female,-69,01019449395,Doctor,Gynecology & Obstetrics,Midwife,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
959d612f-3174-4ed3-9231-68a8f05065cb,Nahed,Mohsen,"Nahed, Mohsen",Female,-36,01041910530,Doctor,Radiology,Radiologist,"MD, Radiology Residency",0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
de9aeb81-236b-4e9b-94ed-1ac3ebb006f5,Shaimaa,Abdelkader,"Shaimaa, Abdelkader",Female,3,01558381550,Doctor,Radiology,Radiologist,"MD, Radiology Residency",0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
2d3db15e-8b94-4c00-a2f9-2f870e0b9821,Ghada,Abdel Salam,"Ghada, Abdel Salam",Female,-20,01238731268,Doctor,Radiology,Radiologist,"MD, Radiology Residency",0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
4daf1a3c-a59d-4195-8c9b-f74b0a34914c,Hannah,El-Badry,"Hannah, El-Badry",Female,-22,01015362244,Doctor,Radiology,Radiologist,"MD, Radiology Residency",0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
e44dd6cb-75be-4192-966a-32e411a7e9a4,Laila,Makram,"Laila, Makram",Female,-15,01157221627,Doctor,Radiology,Radiology Technician,MD,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
06d71a30-b653-442f-9b0e-8d9e3ea56740,Ammar,El-Kashef,"Ammar, El-Kashef",Male,-38,01120633990,Doctor,Radiology,Radiology Technician,MD,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
76546b42-a20e-466e-941e-ee7a4d70f016,Kamal,Fikry,"Kamal, Fikry",Female,15,01599873885,Doctor,Radiology,Radiologist,"MD, Radiology Residency",0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
bb69288d-d515-4bd7-a4bc-b7611e414b68,Nouhaila,Abdelkader,"Nouhaila, Abdelkader",Female,4,01567241826,Doctor,Laboratory,Lab Technician,BSc Laboratory Sciences,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
7b6c2bd2-f35d-4bc1-b17a-4184a540a127,Hisham,Abdel Latif,"Hisham, Abdel Latif",Male,-71,01129360065,Doctor,Laboratory,Pathologist,"MD, Pathology Residency",0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
83d73452-2958-460c-9b7e-8356ab98c388,Thanaa,Abd El-Moneim,"Thanaa, Abd El-Moneim",Female,-19,01226531327,Doctor,Laboratory,Pathologist,"MD, Pathology Residency",0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
70657bdb-86ef-4acc-9690-97cf8bcdd5f0,Nouran,El-Masry,"Nouran, El-Masry",Female,-21,01214977993,Doctor,Orthopedics,Nurse,MD,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
9d8aaa27-2add-4922-89e5-f9eb857d88cd,Nahla,Dawoud,"Nahla, Dawoud",Female,-18,01295537338,Doctor,Orthopedics,Physiotherapist,MD,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
baa0e9a9-d777-4ac3-a349-09f0e7782bd1,Hana,Soliman,"Hana, Soliman",Female,9,01155979604,Doctor,Orthopedics,Orthopedic Surgeon,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
f8bcee39-1c18-4dfc-8361-ce121b84675e,Galal,Elshazly,"Galal, Elshazly",Male,-50,01061291679,Doctor,Urology,Urologist,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
3e114a94-7fb2-47f9-ad55-fc7c422630df,Shereen,Abdelkader,"Shereen, Abdelkader",Female,-45,01594728889,Doctor,Urology,Urologist,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
469be612-7bb2-4c34-862e-c7bb2a8e453e,Mai,Farag,"Mai, Farag",Female,-36,01557940299,Doctor,Urology,Nurse,MD,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
1b4deb0c-bbfb-474e-9a91-0e91804851e3,Fadwa,Ali,"Fadwa, Ali",Female,6,01166288743,Doctor,Urology,Technician,MD,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
814926c9-482e-4b17-9463-ae2869431d9b,Laila,El-Masry,"Laila, El-Masry",Female,-53,01284267652,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
d05d9f4f-19fa-4994-b9b5-3fa9e6edc90f,Shereen,Ahmed,"Shereen, Ahmed",Female,-44,01222963231,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
fad11a9c-8764-41ab-8b9a-983de12dae3e,Nouran,Gerges,"Nouran, Gerges",Female,-40,01162164433,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
20001ee9-a0b8-462f-bf8e-6b9ce3e6749d,Bishoy,Hamouda,"Bishoy, Hamouda",Male,-39,01160120347,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
a7782202-f888-40d4-a967-59ce48e8550f,Jana,Gaber,"Jana, Gaber",Female,14,01110714166,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
b1343845-dc2c-40d1-b228-81056efe2db8,Waheed,Behiry,"Waheed, Behiry",Male,-33,01027490549,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
7d6e6b0b-72ea-469b-bb43-b24abc926b5f,Haitham,Hassan,"Haitham, Hassan",Male,-54,01541817532,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
da480990-83c7-482a-9be8-8ed5392856cc,Nadine,Bashir,"Nadine, Bashir",Female,-26,01584575551,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
aaebf9cd-5af2-49d2-bacf-4120558d1119,Lara,Samer,"Lara, Samer",Female,-36,01586015551,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
f28d93e4-af88-47e2-985f-de117dc14528,Osama,Mokhtar,"Osama, Mokhtar",Male,-21,01298610837,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
aed37928-ed2f-4f35-b81c-680a4dceccff,Shokry,Othman,"Shokry, Othman",Male,-48,01130637411,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
c289ed68-2481-418c-b327-d0c2ae608224,Islam,El-Kholy,"Islam, El-Kholy",Male,-33,01143088008,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
8d1a9547-1d53-4327-8db9-6cbbe89140c5,Nahla,Abdelhadi,"Nahla, Abdelhadi",Female,-57,01122863476,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
01a307fc-2d13-4ee6-90a3-7f3bbbd68ae3,Osama,Metwalli,"Osama, Metwalli",Male,-24,01591160717,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
05cd8462-af13-4174-a90d-4ea17d31a915,Khalifa,Taha,"Khalifa, Taha",Male,-36,01177041414,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
35479845-df21-442a-bfdc-8a9905d9bd21,Ashraf,Hassan,"Ashraf, Hassan",Male,14,01595842980,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
fc5b1b9b-3282-47c3-ab50-6580d51bdc31,Zahraa,Elkady,"Zahraa, Elkady",Female,-17,01571516790,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
96e17c12-5ef3-4f07-a8bb-2ec9c651d23c,Fadwa,Abd El-Nasser,"Fadwa, Abd El-Nasser",Female,3,01597596372,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
dd13fd04-f37c-4200-ab25-513f567544d1,Yehia,Fouad,"Yehia, Fouad",Male,-43,01085936458,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
b2c3f0ec-0650-493e-ad2c-e3900e3904a6,Ahmad,El-Masry,"Ahmad, El-Masry",Male,-31,01256618411,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
376a38d5-3d88-44a3-b456-dc6072f9d449,Ayman,Othman,"Ayman, Othman",Male,-63,01298028744,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
f06c8e79-2aaa-47aa-ad1d-f583ac1cb2ff,Ammar,Mostafa,"Ammar, Mostafa",Male,-43,01247066882,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,True
6723e1d8-2995-46cb-8b9e-2828471595ba,Adel,Hegazy,"Adel, Hegazy",Male,-74,01280204304,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
705fb437-eb95-457c-b8a5-a8b5280586a0,Kamal,Fouad,"Kamal, Fouad",Female,-22,01194284257,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
606f403f-48fa-403a-ba89-38b270396a73,Ahmad,Farag,"Ahmad, Farag",Male,18,01581817580,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
2b517b5e-a2e5-42cc-8996-a074331d4de1,Daliah,Farag,"Daliah, Farag",Female,-19,01014756347,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
ac561f7c-4803-4451-82d8-5f600c78be31,Nazih,Hafez,"Nazih, Hafez",Male,-20,01269522153,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,True
fb7620b4-4021-42f2-97fa-31dd1d636a5d,Rami,Gad,"Rami, Gad",Male,-47,01096398234,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
bd95f20d-67b2-4c93-8df0-c8b2736fb85d,Noha,Taha,"Noha, Taha",Female,-66,01581608320,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
8819d952-aeef-476b-84b4-73e7bb429583,Karim,Abdel Latif,"Karim, Abdel Latif",Male,7,01593350369,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
69b7a04f-ebc1-428a-90fa-a46b0084f09f,Fares,Abdel Hamid,"Fares, Abdel Hamid",Male,22,01256324939,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,True
6143fc61-4d9a-4c50-8a78-00e97ddbd4e8,Othman,Abd El-Fattah,"Othman, Abd El-Fattah",Male,-41,01131147024,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
401bcb37-2202-455d-8212-438a4114eaf0,Nahed,Abdel Raouf,"Nahed, Abdel Raouf",Female,-34,01548935362,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
1350d3cf-3fb9-4b59-87f1-476077556838,Magda,Hafez,"Magda, Hafez",Female,-69,01125370830,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
7e74f85c-6e67-42dd-807c-94f9dcc90fb2,Essam,Farrag,"Essam, Farrag",Male,22,01189894013,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
d57f8d5f-cc56-49b1-894e-fb2886400fe8,Youssef,Samir,"Youssef, Samir",Male,-37,01545123663,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
1c957f46-8f25-4eae-b84c-955ce1d48864,Nadia,Makram,"Nadia, Makram",Female,19,01246393646,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
fb507cbe-7ac3-4d35-8395-d21218166d6c,Hisham,Darwish,"Hisham, Darwish",Male,-38,01187417465,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
cc5d0ff2-9ac8-4505-ae0f-0f2ecacf06b9,Hassan,Abu Bakr,"Hassan, Abu Bakr",Male,-65,01534127703,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
af7083d7-9804-4a68-9e06-f1b050dacb54,Ramy,Mahmoud,"Ramy, Mahmoud",Male,-31,01144650208,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
97e88179-9e74-423a-a00d-04503d62b039,Hossam,Abdel Raouf,"Hossam, Abdel Raouf",Male,-73,01161296411,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
e1f41ce5-b22c-40ef-9d04-f1c03fbf7297,Galal,Abdel Wahab,"Galal, Abdel Wahab",Male,20,01280206101,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
a7a9dac0-0f10-417c-8896-ac05b83dbf25,Zahraa,Abdel Monem,"Zahraa, Abdel Monem",Female,-57,01248333666,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
45941df7-dcf8-4a1d-9911-3195947c5f4d,Sherine,Abu Bakr,"Sherine, Abu Bakr",Male,-50,01147122654,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
b5e033a4-e645-4365-9353-e6c2019db52d,Amal,Fouad,"Amal, Fouad",Female,-42,01224197190,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
7cab0fbe-9ba8-4c0a-824b-8cc003a6e4b1,Lobna,Hegazy,"Lobna, Hegazy",Female,20,01161086605,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
5f27925d-498e-4fe3-99f8-e926eb0d58ab,Nermine,Abu Bakr,"Nermine, Abu Bakr",Female,2,01547272874,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
fc5ab81e-3531-4a34-b904-82f7e74640e7,Thanaa,El-Shazly,"Thanaa, El-Shazly",Female,-55,01057918969,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
62412b03-ff04-4a80-a921-2b4c7e576342,Walaa,Shaban,"Walaa, Shaban",Female,-39,01227582139,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
585b7393-04ea-4e1c-9652-db9b5ca25882,Maher,Abd El-Moneim,"Maher, Abd El-Moneim",Male,-60,01127471073,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
7e80bb54-98ed-48ae-8f29-9d2b471c0dc3,Aisha,Ahmed,"Aisha, Ahmed",Female,-52,01264558394,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
79fc398f-c82c-46a3-849e-cc2c18c93f85,Sawsan,El-Shazly,"Sawsan, El-Shazly",Female,-20,01578569706,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
2c57b160-3b68-4a95-b8a7-d71b2ace1e38,Mai,El-Din,"Mai, El-Din",Female,5,01558191230,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
7ef5306c-e415-4b64-85ad-5eb0fba4a4b4,Mona,Abdel Malik,"Mona, Abdel Malik",Female,-44,01140637732,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
c454dec5-8742-4f81-8530-0c59768c97e6,Mina,Othman,"Mina, Othman",Male,-65,01080832175,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
f17064e2-ff25-4520-8efa-add26c0ef283,Abdel Majid,Botros,"Abdel Majid, Botros",Male,-34,01185521076,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
38464940-c5c2-4a37-af38-375ee90631e4,Shereen,Abdelhadi,"Shereen, Abdelhadi",Female,-70,01148472908,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
e5ebf2bf-6e5b-4a71-9ca2-ff9a0a0b9978,Samy,Mokhtar,"Samy, Mokhtar",Male,2,01290536593,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
53226c98-d393-459d-bc68-a8151c733de6,Hesham,Saleh,"Hesham, Saleh",Female,-71,01129290223,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
c2bb8332-062c-42c3-8636-d73f61c8c957,Ayoub,Abdel Malik,"Ayoub, Abdel Malik",Male,-67,01222561926,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
992e5b7c-f806-4489-b7a5-2b5972085ec2,Ayman,Zaki,"Ayman, Zaki",Male,-63,01061645377,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
fdfcc210-7dad-486e-9024-e98ce7934687,Sumaya,Abdel Raouf,"Sumaya, Abdel Raouf",Female,-31,01571810516,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
692d5113-946f-4b7b-8b00-fceaf97556af,Ritaj,Azzam,"Ritaj, Azzam",Female,-56,01515764937,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
c501d736-e3f0-4535-a59c-ba71bde42170,Jaber,Mostafa,"Jaber, Mostafa",Male,13,01150262195,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
9b10c363-fbdb-4e3a-9ac9-ab3ab1063903,Nada,Dawoud,"Nada, Dawoud",Female,-52,01249819809,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
880eb7b3-722f-4923-bc24-901d723eabcb,Fatima,Bashir,"Fatima, Bashir",Female,19,01131098180,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
4dc80c06-a4c8-4ee9-9326-04bce1f91c67,Jomana,Abd El-Kader,"Jomana, Abd El-Kader",Female,-46,01266121478,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
5fcc8d56-d09b-46e6-a55f-74b532fd6a70,Marwa,Ibrahim,"Marwa, Ibrahim",Female,21,01261788930,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
cc61cb1b-3158-4745-88b4-43eff0148241,Rania,Mohamed,"Rania, Mohamed",Female,-61,01233050285,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
f0b08cde-b583-4517-bbdc-83465e45cf8c,Gamal,Younis,"Gamal, Younis",Male,23,01171222858,Nurse,General,General Nurse,BSc Nursing,1,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
551f001f-a797-4002-a42c-fac9d95939b6,Amr,Mahmoud,"Amr, Mahmoud",Male,-27,01061627360,Nurse,General,General Nurse,BSc Nursing,0,Night,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
c447aabf-0515-4fda-94e1-3f7b584e8634,Samia,Abdelhadi,"Samia, Abdelhadi",Female,-55,01010049735,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
03595353-6f89-454e-a6f6-f3fd5eed9171,Lamis,Saleh,"Lamis, Saleh",Female,-23,01061136091,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
dd9aad3b-dae7-4703-8af9-3529e7b8e5a3,Leen,Farrag,"Leen, Farrag",Female,-71,01560869216,Nurse,General,General Nurse,BSc Nursing,0,Evening,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
5dc80bec-f524-42ab-b5ae-35f1f1a55ab5,Abdelrahman,Gad,"Abdelrahman, Gad",Male,-59,01139729927,Nurse,General,General Nurse,BSc Nursing,0,Morning,a20305b2-4a51-45a8-9297-c995df1eeef7,,El Negila,Matrouh,False
